bootstrap_rho
0.018534062682604588
-0.10023115936840282
-0.07721984959875887
-0.012561761050512448
0.02943585805715013
0.0017948990290203972
-0.03071269922782411
-0.020997176548631192
-0.060226262048841094
0.01299289678470033
-0.07323959020316427
0.0063812572656418666
0.03371997649290562
-0.001629085852590719
-0.021732309064363617
0.051876710264490374
-0.006012990749682222
0.0036460197437165544
-0.027950002545292816
0.029036701936776408
-0.053066018605394755
-0.011377304746587017
-0.09355861485782632
-0.07066896832271742
-0.09152471335240027
-0.02627286658665152
0.005989499561841612
-0.012223649227347819
-0.05948135575690607
0.10472827729255571
-0.0931190879811191
-0.07817888224028052
0.0002536644003886629
0.031210218899051484
-0.10749604150776083
-0.00984543824454806
-0.017510284872481328
-0.10401730947310069
-0.004834964556046307
-0.03556768229160299
-0.15180012429327988
0.00034256443483059537
-0.03488669518102672
-0.025834480007710884
-0.06314153307543173
-0.0026486707260773164
-0.05264184998352908
-0.028751409908206193
-0.13529106082378747
-0.1003712256257133
-0.09778393201559536
-0.010731769732336216
-0.09110922709769363
-0.16506369682741087
-0.06825577906407208
-0.05839299469223088
-0.021617331366817795
-0.052455035552055565
-0.07920406362933989
-0.0028096801943936823
-0.09869964034020459
0.05225418068769802
-0.11242936309396886
-0.11002318609849739
0.00479874535630201
-0.02684529846956479
-0.04502433192073905
-0.04216654171555437
-0.14473868971783954
0.005795116039623512
0.08442929411624547
-0.016830347906165895
0.0398593697522375
-0.009565121339250006
-0.011227238102563288
-0.0650020715628978
0.043835277969151584
-0.022160111506466483
-0.06366889642220915
-0.011833689505546554
-0.0321886629159021
0.03975346640435372
-0.009531203367430213
-0.04474834004548826
-0.06469895573341841
-0.030465875428454536
-0.010346381575429301
-0.09714455539967094
-0.025621910802648352
0.051169762369272995
-0.04678429069481702
-0.11766213848248665
-0.10748864113168652
-0.14593456077290223
-0.011538414857501927
-0.09108746672543194
-0.0010352586408986049
-0.024547377803777116
-0.051979346959784616
-0.04274781489925905
0.031411905513889685
-0.07009950760295801
-0.028862852781474
-0.12766559245677137
0.07052076992279475
0.008618088713898327
-0.03335721069103996
-0.015174307769067688
0.002766009967947918
-0.10636937598863713
-0.060548864175740943
0.05874154433185849
-0.04370956293144062
0.0372428776528091
-0.056364037517920684
-0.01795560976402151
-0.05423116457178324
-0.06280761413950459
-0.05327632266040148
-0.06849778823810929
-0.0036196871479047634
-0.048680752596196614
-0.06288802690062054
-0.0273021758042267
-0.05293109127904138
-0.08468124813584986
0.012628543770675564
0.011378887134092753
-0.021018585050525028
-0.04484419973297603
-0.058381716447497733
-0.1008981527941869
-0.049410012224403714
-0.11326210593830603
-0.09569191166540505
0.019560306993846338
-0.05976695631629581
-0.06596468385022125
-0.0204550651915643
-0.0668279711304269
-0.07141494300367753
-0.06298546028135815
-0.06690783435858454
-0.08370461072938855
-0.11140312923888714
0.07387449229065264
-0.09533855507378457
-0.045015847364368027
-0.036633336594502616
-0.05989435393951843
-0.12456907252452697
0.04456720898981449
-0.016204551487420463
-0.047079261686094664
-0.05499629037671923
-0.14878577849935712
0.024200207043494987
-0.11153851192689306
-0.04774507214968598
-0.06953035090222623
0.038244953233506976
-0.02201456627070177
-0.059933340464928465
-0.07897793914075213
-0.05100307390521762
-0.0644570691846154
0.012383453800234964
-0.07327252192033093
-0.10648635738283896
-0.1157795367069796
-0.011635792730026238
0.020118537023817724
-0.06487401813261166
-0.05334288426982942
-0.12630228343680938
-0.06851121755372241
-0.03235580889870758
-0.016622060869127712
